representation,query_image_id,query_species,query_organ,scope,rank,neighbor_image_id,neighbor_species,neighbor_organ,neighbor_split,same_species,same_genus,same_observation,cosine_similarity
dinov3,baskauf/29683,Fagus grandifolia,leaf,all,3,baskauf/29811,Carpinus caroliniana,leaf,train,False,False,False,0.7012571096420288
dinov3,baskauf/29683,Fagus grandifolia,leaf,all,4,kirchoff/em2063,Fagus grandifolia,leaf,train,True,True,False,0.6895582675933838
dinov3,baskauf/29683,Fagus grandifolia,leaf,all,5,baskauf/10757,Fagus grandifolia,leaf,train,True,True,False,0.6833770275115967
dinov3,baskauf/29683,Fagus grandifolia,leaf,all,6,kirchoff/em2062,Fagus grandifolia,leaf,train,True,True,False,0.6758926510810852
dinov3,baskauf/29683,Fagus grandifolia,leaf,all,7,kirchoff/em2195,Fagus grandifolia,leaf,train,True,True,False,0.6741607189178467
dinov3,baskauf/29683,Fagus grandifolia,leaf,all,8,baskauf/38144,Betula lenta,leaf,train,False,False,False,0.672797441482544
dinov3,baskauf/29683,Fagus grandifolia,leaf,all,9,kirchoff/em2001,Fagus grandifolia,leaf,train,True,True,False,0.6722181439399719
dinov3,baskauf/29683,Fagus grandifolia,leaf,all,10,baskauf/39270,Fagus grandifolia,inflorescence,validation,True,True,False,0.6645711660385132
dinov3,baskauf/29683,Fagus grandifolia,leaf,cross_observation,1,kirchoff/em2003,Fagus grandifolia,leaf,train,True,True,False,0.7211976647377014
dinov3,baskauf/29683,Fagus grandifolia,leaf,cross_observation,2,kirchoff/em2198,Fagus grandifolia,leaf,train,True,True,False,0.7154345512390137
dinov3,baskauf/29683,Fagus grandifolia,leaf,cross_observation,3,baskauf/29811,Carpinus caroliniana,leaf,train,False,False,False,0.7012571096420288
dinov3,baskauf/29683,Fagus grandifolia,leaf,cross_observation,4,kirchoff/em2063,Fagus grandifolia,leaf,train,True,True,False,0.6895582675933838
dinov3,baskauf/29683,Fagus grandifolia,leaf,cross_observation,5,baskauf/10757,Fagus grandifolia,leaf,train,True,True,False,0.6833770275115967
dinov3,baskauf/29683,Fagus grandifolia,leaf,cross_observation,6,kirchoff/em2062,Fagus grandifolia,leaf,train,True,True,False,0.6758926510810852
dinov3,baskauf/29683,Fagus grandifolia,leaf,cross_observation,7,kirchoff/em2195,Fagus grandifolia,leaf,train,True,True,False,0.6741607189178467
dinov3,baskauf/29683,Fagus grandifolia,leaf,cross_observation,8,baskauf/38144,Betula lenta,leaf,train,False,False,False,0.672797441482544
dinov3,baskauf/29683,Fagus grandifolia,leaf,cross_observation,9,kirchoff/em2001,Fagus grandifolia,leaf,train,True,True,False,0.6722181439399719
dinov3,baskauf/29683,Fagus grandifolia,leaf,cross_observation,10,baskauf/39270,Fagus grandifolia,inflorescence,validation,True,True,False,0.6645711660385132
dinov3,baskauf/29685,Fagus grandifolia,twig,all,1,baskauf/11849,Castanea dentata,twig,train,False,False,False,0.6195271611213684
dinov3,baskauf/29685,Fagus grandifolia,twig,all,2,baskauf/65649,Dirca palustris,twig,train,False,False,False,0.5924968719482422
dinov3,baskauf/29685,Fagus grandifolia,twig,all,3,baskauf/15144,Nyssa sylvatica,twig,train,False,False,False,0.592330813407898
dinov3,baskauf/29685,Fagus grandifolia,twig,all,4,baskauf/29683,Fagus grandifolia,leaf,test,True,True,True,0.567348062992096
dinov3,baskauf/29685,Fagus grandifolia,twig,all,5,baskauf/22882,Carya ovata,twig,train,False,False,False,0.565322756767273
dinov3,baskauf/29685,Fagus grandifolia,twig,all,6,kirchoff/em1998,Fagus grandifolia,twig,train,True,True,False,0.5617580413818359
dinov3,baskauf/29685,Fagus grandifolia,twig,all,7,baskauf/30099,Rhus copallinum,leaf,train,False,False,False,0.5566818714141846
dinov3,baskauf/29685,Fagus grandifolia,twig,all,8,kirchoff/em2095,Quercus alba,twig,train,False,False,False,0.5545884966850281
dinov3,baskauf/29685,Fagus grandifolia,twig,all,9,baskauf/29805,Nyssa sylvatica,leaf,train,False,False,False,0.5515918135643005
dinov3,baskauf/29685,Fagus grandifolia,twig,all,10,kirchoff/em2150,Quercus bicolor,twig,train,False,False,False,0.5478953123092651
dinov3,baskauf/29685,Fagus grandifolia,twig,cross_observation,1,baskauf/11849,Castanea dentata,twig,train,False,False,False,0.6195271611213684
dinov3,baskauf/29685,Fagus grandifolia,twig,cross_observation,2,baskauf/65649,Dirca palustris,twig,train,False,False,False,0.5924968719482422
dinov3,baskauf/29685,Fagus grandifolia,twig,cross_observation,3,baskauf/15144,Nyssa sylvatica,twig,train,False,False,False,0.592330813407898
dinov3,baskauf/29685,Fagus grandifolia,twig,cross_observation,4,baskauf/22882,Carya ovata,twig,train,False,False,False,0.565322756767273
dinov3,baskauf/29685,Fagus grandifolia,twig,cross_observation,5,kirchoff/em1998,Fagus grandifolia,twig,train,True,True,False,0.5617580413818359
dinov3,baskauf/29685,Fagus grandifolia,twig,cross_observation,6,baskauf/30099,Rhus copallinum,leaf,train,False,False,False,0.5566818714141846
dinov3,baskauf/29685,Fagus grandifolia,twig,cross_observation,7,kirchoff/em2095,Quercus alba,twig,train,False,False,False,0.5545884966850281
dinov3,baskauf/29685,Fagus grandifolia,twig,cross_observation,8,baskauf/29805,Nyssa sylvatica,leaf,train,False,False,False,0.5515918135643005
dinov3,baskauf/29685,Fagus grandifolia,twig,cross_observation,9,kirchoff/em2150,Quercus bicolor,twig,train,False,False,False,0.5478953123092651
dinov3,baskauf/29685,Fagus grandifolia,twig,cross_observation,10,baskauf/15363,Platanus occidentalis,twig,train,False,False,False,0.5353843569755554
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),all,1,baskauf/91143,Fagus grandifolia,whole tree (or vine),train,True,True,False,0.7354340553283691
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),all,2,kirchoff/em2338,Quercus palustris,whole tree (or vine),test,False,False,False,0.7104275226593018
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),all,3,kirchoff/ac1468,Quercus bicolor,whole tree (or vine),train,False,False,False,0.6765910387039185
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),all,4,baskauf/35439,Celtis occidentalis,whole tree (or vine),train,False,False,False,0.6676108241081238
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),all,5,kirchoff/em1968,Quercus palustris,whole tree (or vine),train,False,False,False,0.6665933728218079
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),all,6,baskauf/91146,Tilia americana,whole tree (or vine),train,False,False,False,0.666356086730957
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),all,7,kirchoff/em2559,Quercus palustris,whole tree (or vine),validation,False,False,False,0.6514684557914734
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),all,8,kirchoff/ac1515,Fagus grandifolia,whole tree (or vine),train,True,True,False,0.6423231959342957
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),all,9,baskauf/11930,Acer rubrum,whole tree (or vine),train,False,False,False,0.6381651163101196
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),all,10,kirchoff/em2581,Quercus palustris,whole tree (or vine),train,False,False,False,0.6378493309020996
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),cross_observation,1,baskauf/91143,Fagus grandifolia,whole tree (or vine),train,True,True,False,0.7354340553283691
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),cross_observation,2,kirchoff/em2338,Quercus palustris,whole tree (or vine),test,False,False,False,0.7104275226593018
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),cross_observation,3,kirchoff/ac1468,Quercus bicolor,whole tree (or vine),train,False,False,False,0.6765910387039185
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),cross_observation,4,baskauf/35439,Celtis occidentalis,whole tree (or vine),train,False,False,False,0.6676108241081238
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),cross_observation,5,kirchoff/em1968,Quercus palustris,whole tree (or vine),train,False,False,False,0.6665933728218079
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),cross_observation,6,baskauf/91146,Tilia americana,whole tree (or vine),train,False,False,False,0.666356086730957
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),cross_observation,7,kirchoff/em2559,Quercus palustris,whole tree (or vine),validation,False,False,False,0.6514684557914734
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),cross_observation,8,kirchoff/ac1515,Fagus grandifolia,whole tree (or vine),train,True,True,False,0.6423231959342957
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),cross_observation,9,baskauf/11930,Acer rubrum,whole tree (or vine),train,False,False,False,0.6381651163101196
dinov3,baskauf/29773,Fagus grandifolia,whole tree (or vine),cross_observation,10,kirchoff/em2581,Quercus palustris,whole tree (or vine),train,False,False,False,0.6378493309020996
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),all,1,baskauf/29766,Rhus glabra,leaf,train,False,False,False,0.7108215093612671
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),all,2,baskauf/15007,Sorbus americana,leaf,train,False,False,False,0.7097935676574707
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),all,3,baskauf/11106,Ailanthus altissima,whole tree (or vine),train,True,True,False,0.6956762075424194
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),all,4,baskauf/10980,Ailanthus altissima,leaf,validation,True,True,False,0.695577085018158
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),all,5,baskauf/11107,Ailanthus altissima,leaf,train,True,True,False,0.6881451606750488
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),all,6,baskauf/11896,Gymnocladus dioicus,leaf,validation,False,False,False,0.6863232254981995
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),all,7,baskauf/15477,Rhus glabra,whole tree (or vine),test,False,False,False,0.6768172979354858
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),all,8,baskauf/43251,Juglans nigra,leaf,train,False,False,False,0.6710222959518433
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),all,9,baskauf/10935,Rhus glabra,leaf,train,False,False,False,0.6697594523429871
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),all,10,baskauf/66141,Gleditsia triacanthos,leaf,train,False,False,False,0.6668212413787842
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),cross_observation,1,baskauf/29766,Rhus glabra,leaf,train,False,False,False,0.7108215093612671
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),cross_observation,2,baskauf/15007,Sorbus americana,leaf,train,False,False,False,0.7097935676574707
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),cross_observation,3,baskauf/11106,Ailanthus altissima,whole tree (or vine),train,True,True,False,0.6956762075424194
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),cross_observation,4,baskauf/10980,Ailanthus altissima,leaf,validation,True,True,False,0.695577085018158
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),cross_observation,5,baskauf/11107,Ailanthus altissima,leaf,train,True,True,False,0.6881451606750488
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),cross_observation,6,baskauf/11896,Gymnocladus dioicus,leaf,validation,False,False,False,0.6863232254981995
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),cross_observation,7,baskauf/15477,Rhus glabra,whole tree (or vine),test,False,False,False,0.6768172979354858
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),cross_observation,8,baskauf/43251,Juglans nigra,leaf,train,False,False,False,0.6710222959518433
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),cross_observation,9,baskauf/10935,Rhus glabra,leaf,train,False,False,False,0.6697594523429871
dinov3,baskauf/10904,Ailanthus altissima,whole tree (or vine),cross_observation,10,baskauf/66141,Gleditsia triacanthos,leaf,train,False,False,False,0.6668212413787842
dinov3,baskauf/10938,Rhus copallinum,leaf,all,1,baskauf/10939,Rhus copallinum,leaf,test,True,True,True,0.7481890320777893
dinov3,baskauf/10938,Rhus copallinum,leaf,all,2,baskauf/12580,Rhus copallinum,leaf,train,True,True,False,0.6897183656692505
dinov3,baskauf/10938,Rhus copallinum,leaf,all,3,baskauf/11187,Juglans nigra,leaf,train,False,False,False,0.6816107630729675
dinov3,baskauf/10938,Rhus copallinum,leaf,all,4,baskauf/43251,Juglans nigra,leaf,train,False,False,False,0.6442573070526123
dinov3,baskauf/10938,Rhus copallinum,leaf,all,5,baskauf/10936,Rhus glabra,leaf,train,False,True,False,0.6399692296981812
dinov3,baskauf/10938,Rhus copallinum,leaf,all,6,baskauf/30096,Rhus copallinum,leaf,train,True,True,False,0.6396830677986145
dinov3,baskauf/10938,Rhus copallinum,leaf,all,7,baskauf/13386,Fraxinus pennsylvanica,leaf,train,False,False,False,0.6389960646629333
dinov3,baskauf/10938,Rhus copallinum,leaf,all,8,baskauf/13383,Fraxinus pennsylvanica,leaf,train,False,False,False,0.627924919128418
dinov3,baskauf/10938,Rhus copallinum,leaf,all,9,baskauf/12465,Fraxinus americana,leaf,train,False,False,False,0.626708447933197
dinov3,baskauf/10938,Rhus copallinum,leaf,all,10,baskauf/12764,Fraxinus quadrangulata,leaf,train,False,False,False,0.625081479549408
dinov3,baskauf/10938,Rhus copallinum,leaf,cross_observation,1,baskauf/12580,Rhus copallinum,leaf,train,True,True,False,0.6897183656692505
dinov3,baskauf/10938,Rhus copallinum,leaf,cross_observation,2,baskauf/11187,Juglans nigra,leaf,train,False,False,False,0.6816107630729675
dinov3,baskauf/10938,Rhus copallinum,leaf,cross_observation,3,baskauf/43251,Juglans nigra,leaf,train,False,False,False,0.6442573070526123
dinov3,baskauf/10938,Rhus copallinum,leaf,cross_observation,4,baskauf/10936,Rhus glabra,leaf,train,False,True,False,0.6399692296981812
dinov3,baskauf/10938,Rhus copallinum,leaf,cross_observation,5,baskauf/30096,Rhus copallinum,leaf,train,True,True,False,0.6396830677986145
dinov3,baskauf/10938,Rhus copallinum,leaf,cross_observation,6,baskauf/13386,Fraxinus pennsylvanica,leaf,train,False,False,False,0.6389960646629333
dinov3,baskauf/10938,Rhus copallinum,leaf,cross_observation,7,baskauf/13383,Fraxinus pennsylvanica,leaf,train,False,False,False,0.627924919128418
dinov3,baskauf/10938,Rhus copallinum,leaf,cross_observation,8,baskauf/12465,Fraxinus americana,leaf,train,False,False,False,0.626708447933197
dinov3,baskauf/10938,Rhus copallinum,leaf,cross_observation,9,baskauf/12764,Fraxinus quadrangulata,leaf,train,False,False,False,0.625081479549408
dinov3,baskauf/10938,Rhus copallinum,leaf,cross_observation,10,baskauf/13537,Rhus copallinum,inflorescence,train,True,True,False,0.6243274211883545
dinov3,baskauf/10939,Rhus copallinum,leaf,all,1,baskauf/30096,Rhus copallinum,leaf,train,True,True,False,0.8277444839477539
dinov3,baskauf/10939,Rhus copallinum,leaf,all,2,baskauf/12580,Rhus copallinum,leaf,train,True,True,False,0.8008781671524048
dinov3,baskauf/10939,Rhus copallinum,leaf,all,3,baskauf/11187,Juglans nigra,leaf,train,False,False,False,0.7837694883346558
dinov3,baskauf/10939,Rhus copallinum,leaf,all,4,baskauf/15196,Ailanthus altissima,leaf,train,False,False,False,0.7512478828430176
dinov3,baskauf/10939,Rhus copallinum,leaf,all,5,baskauf/10935,Rhus glabra,leaf,train,False,True,False,0.7500936985015869
dinov3,baskauf/10939,Rhus copallinum,leaf,all,6,baskauf/10938,Rhus copallinum,leaf,test,True,True,True,0.7481890320777893
dinov3,baskauf/10939,Rhus copallinum,leaf,all,7,baskauf/11107,Ailanthus altissima,leaf,train,False,False,False,0.7434307336807251
dinov3,baskauf/10939,Rhus copallinum,leaf,all,8,baskauf/43251,Juglans nigra,leaf,train,False,False,False,0.7331171035766602
dinov3,baskauf/10939,Rhus copallinum,leaf,all,9,baskauf/29766,Rhus glabra,leaf,train,False,True,False,0.7236512303352356
dinov3,baskauf/10939,Rhus copallinum,leaf,all,10,baskauf/15192,Ailanthus altissima,leaf,train,False,False,False,0.697541356086731
dinov3,baskauf/10939,Rhus copallinum,leaf,cross_observation,1,baskauf/30096,Rhus copallinum,leaf,train,True,True,False,0.8277444839477539
dinov3,baskauf/10939,Rhus copallinum,leaf,cross_observation,2,baskauf/12580,Rhus copallinum,leaf,train,True,True,False,0.8008781671524048
dinov3,baskauf/10939,Rhus copallinum,leaf,cross_observation,3,baskauf/11187,Juglans nigra,leaf,train,False,False,False,0.7837694883346558
dinov3,baskauf/10939,Rhus copallinum,leaf,cross_observation,4,baskauf/15196,Ailanthus altissima,leaf,train,False,False,False,0.7512478828430176
dinov3,baskauf/10939,Rhus copallinum,leaf,cross_observation,5,baskauf/10935,Rhus glabra,leaf,train,False,True,False,0.7500936985015869
dinov3,baskauf/10939,Rhus copallinum,leaf,cross_observation,6,baskauf/11107,Ailanthus altissima,leaf,train,False,False,False,0.7434307336807251
dinov3,baskauf/10939,Rhus copallinum,leaf,cross_observation,7,baskauf/43251,Juglans nigra,leaf,train,False,False,False,0.7331171035766602
dinov3,baskauf/10939,Rhus copallinum,leaf,cross_observation,8,baskauf/29766,Rhus glabra,leaf,train,False,True,False,0.7236512303352356
dinov3,baskauf/10939,Rhus copallinum,leaf,cross_observation,9,baskauf/15192,Ailanthus altissima,leaf,train,False,False,False,0.697541356086731
dinov3,baskauf/10939,Rhus copallinum,leaf,cross_observation,10,baskauf/12764,Fraxinus quadrangulata,leaf,train,False,False,False,0.6864190101623535
dinov3,baskauf/10942,Rhus copallinum,twig,all,1,baskauf/10941,Rhus glabra,twig,train,False,True,False,0.6339122653007507
dinov3,baskauf/10942,Rhus copallinum,twig,all,2,baskauf/15363,Platanus occidentalis,twig,train,False,False,False,0.5948545336723328
dinov3,baskauf/10942,Rhus copallinum,twig,all,3,baskauf/19080,Lindera benzoin,bark,train,False,False,False,0.5741971731185913
dinov3,baskauf/10942,Rhus copallinum,twig,all,4,baskauf/11843,Juglans cinerea,twig,train,False,False,False,0.5649493932723999
